order_id,customer_id,order_date,channel,region,subtotal,discount_amount,shipping_fee,net_revenue,gross_revenue,status
3773,1221,2025-01-12,Direct,South,255.18,0.0,0.0,255.18,255.18,Completed
3774,1221,2025-01-30,Organic Search,South,274.9,0.0,0.0,274.9,274.9,Completed
3775,1221,2025-02-01,Direct,South,126.79,6.34,0.0,120.45,120.45,Completed
3776,1221,2025-02-03,Email,South,616.12,92.42,0.0,523.7,523.7,Completed
3777,1221,2025-02-04,Organic Search,South,515.33,0.0,0.0,515.33,515.33,Completed
3778,1221,2025-02-15,Paid Ads,South,1018.55,0.0,0.0,1018.55,1018.55,Completed
3779,1221,2025-05-06,Social Media,South,36.71,3.67,4.79,37.83,37.83,Completed
3780,1221,2025-08-23,Social Media,South,862.46,0.0,0.0,862.46,862.46,Completed
3781,1221,2025-10-02,Referral,South,989.85,0.0,0.0,989.85,989.85,Completed
3782,1221,2025-12-15,Referral,South,73.12,0.0,8.11,0.0,81.23,Returned
3783,1222,2024-12-31,Organic Search,East,124.23,6.21,0.0,118.02,118.02,Completed
3784,1222,2025-01-04,Social Media,East,729.62,0.0,0.0,729.62,729.62,Completed
3785,1222,2025-03-31,Organic Search,East,84.92,0.0,0.0,84.92,84.92,Completed
3786,1222,2025-04-18,Email,East,30.54,0.0,8.87,39.41,39.41,Completed
3787,1223,2025-08-12,Paid Ads,West,220.8,22.08,0.0,198.72,198.72,Completed
3788,1223,2025-08-19,Paid Ads,West,115.2,0.0,0.0,115.2,115.2,Completed
3789,1224,2024-08-30,Social Media,North,304.5,0.0,0.0,304.5,304.5,Completed
3790,1224,2025-01-01,Email,North,248.29,12.41,0.0,235.88,235.88,Completed
3791,1224,2025-02-10,Paid Ads,North,172.37,8.62,0.0,163.75,163.75,Completed
3792,1225,2024-12-20,Referral,East,184.61,0.0,0.0,184.61,184.61,Completed
3793,1225,2025-02-09,Paid Ads,East,177.06,17.71,0.0,159.35,159.35,Completed
3794,1225,2025-03-12,Organic Search,East,777.38,0.0,0.0,777.38,777.38,Completed
3795,1226,2024-11-20,Social Media,Central,128.49,6.42,0.0,122.07,122.07,Completed
3796,1227,2025-02-21,Paid Ads,East,197.96,0.0,0.0,197.96,197.96,Completed
3797,1229,2025-01-21,Paid Ads,West,174.64,0.0,0.0,174.64,174.64,Completed
3798,1229,2025-05-03,Direct,West,180.28,0.0,0.0,180.28,180.28,Completed
3799,1230,2025-08-03,Paid Ads,West,578.54,0.0,0.0,578.54,578.54,Completed
3800,1231,2024-09-10,Paid Ads,Central,490.77,0.0,0.0,490.77,490.77,Completed
3801,1231,2025-04-05,Email,Central,384.02,19.2,0.0,364.82,364.82,Completed
3802,1231,2025-11-30,Social Media,Central,135.31,0.0,0.0,135.31,135.31,Completed
3803,1231,2025-12-01,Email,Central,87.45,0.0,0.0,87.45,87.45,Completed
3804,1232,2024-10-11,Email,West,358.49,17.92,0.0,340.57,340.57,Completed
3805,1232,2024-10-13,Social Media,West,193.59,0.0,0.0,193.59,193.59,Completed
3806,1232,2025-03-02,Organic Search,West,899.5,44.98,0.0,854.52,854.52,Completed
3807,1232,2025-08-24,Social Media,West,65.58,0.0,8.46,74.04,74.04,Completed
3808,1233,2023-08-23,Direct,Central,849.11,0.0,0.0,849.11,849.11,Completed
3809,1233,2023-09-03,Paid Ads,Central,210.15,0.0,0.0,210.15,210.15,Completed
3810,1233,2023-09-06,Paid Ads,Central,188.2,0.0,0.0,188.2,188.2,Completed
3811,1233,2024-04-11,Organic Search,Central,2484.54,0.0,0.0,2484.54,2484.54,Completed
3812,1233,2024-04-18,Paid Ads,Central,224.89,0.0,0.0,224.89,224.89,Completed
3813,1233,2024-05-06,Paid Ads,Central,512.97,51.3,0.0,461.67,461.67,Completed
3814,1234,2025-04-20,Paid Ads,West,246.33,24.63,0.0,221.7,221.7,Completed
3815,1234,2025-09-19,Paid Ads,West,600.04,0.0,0.0,600.04,600.04,Completed
3816,1235,2025-06-06,Email,North,12.8,0.0,5.45,18.25,18.25,Completed
3817,1236,2025-10-08,Referral,East,1252.92,0.0,0.0,1252.92,1252.92,Completed
3818,1237,2025-01-11,Organic Search,Central,338.13,33.81,0.0,304.32,304.32,Completed
3819,1237,2025-03-27,Paid Ads,Central,365.56,0.0,0.0,365.56,365.56,Completed
3820,1237,2025-06-17,Organic Search,Central,401.99,0.0,0.0,0.0,401.99,Returned
3821,1238,2024-08-06,Paid Ads,Central,24.38,2.44,4.36,26.3,26.3,Completed
3822,1238,2024-10-31,Social Media,Central,1152.73,115.27,0.0,1037.46,1037.46,Completed
3823,1238,2024-11-07,Social Media,Central,579.29,57.93,0.0,521.36,521.36,Completed
3824,1238,2025-03-22,Organic Search,Central,135.66,13.57,0.0,122.09,122.09,Completed
3825,1238,2025-06-08,Email,Central,2030.04,101.5,0.0,1928.54,1928.54,Completed
3826,1239,2025-01-20,Paid Ads,Central,362.04,18.1,0.0,343.94,343.94,Completed
3827,1239,2025-02-12,Organic Search,Central,663.58,0.0,0.0,663.58,663.58,Completed
3828,1240,2023-04-05,Social Media,South,251.04,12.55,0.0,238.49,238.49,Completed
3829,1240,2023-05-14,Email,South,314.86,0.0,0.0,314.86,314.86,Completed
3830,1240,2023-06-06,Organic Search,South,792.58,118.89,0.0,673.69,673.69,Completed
3831,1240,2023-09-03,Direct,South,66.42,9.96,6.01,62.47,62.47,Completed
3832,1240,2024-04-29,Paid Ads,South,86.99,0.0,0.0,86.99,86.99,Completed
3833,1240,2024-09-20,Organic Search,South,3220.95,0.0,0.0,3220.95,3220.95,Completed
3834,1240,2024-10-25,Organic Search,South,981.17,147.18,0.0,833.99,833.99,Completed
3835,1240,2024-11-10,Social Media,South,300.27,0.0,0.0,300.27,300.27,Completed
3836,1240,2025-01-30,Direct,South,560.53,0.0,0.0,560.53,560.53,Completed
3837,1240,2025-02-18,Paid Ads,South,81.93,0.0,0.0,81.93,81.93,Completed
3838,1240,2025-04-18,Paid Ads,South,594.07,0.0,0.0,594.07,594.07,Completed
3839,1240,2025-06-19,Organic Search,South,2159.13,215.91,0.0,1943.22,1943.22,Completed
3840,1240,2025-10-09,Referral,South,268.73,0.0,0.0,268.73,268.73,Completed
3841,1241,2025-09-01,Social Media,North,666.99,0.0,0.0,666.99,666.99,Completed
3842,1241,2025-11-20,Social Media,North,2423.73,0.0,0.0,2423.73,2423.73,Completed
3843,1242,2024-05-11,Paid Ads,Central,2221.82,0.0,0.0,2221.82,2221.82,Completed
3844,1242,2025-05-30,Direct,Central,2365.01,0.0,0.0,2365.01,2365.01,Completed
3845,1242,2025-10-23,Paid Ads,Central,86.68,8.67,0.0,78.01,78.01,Completed
3846,1242,2025-12-01,Email,Central,835.37,0.0,0.0,835.37,835.37,Completed
3847,1243,2023-09-03,Paid Ads,South,320.5,16.03,0.0,304.47,304.47,Completed
3848,1243,2023-09-09,Email,South,57.02,0.0,8.38,0.0,65.4,Returned
3849,1243,2023-09-16,Organic Search,South,633.97,0.0,0.0,633.97,633.97,Completed
3850,1243,2024-01-01,Paid Ads,South,890.58,44.53,0.0,846.05,846.05,Completed
3851,1243,2024-02-20,Social Media,South,130.69,0.0,0.0,130.69,130.69,Completed
3852,1243,2024-04-03,Organic Search,South,39.93,7.99,8.76,40.7,40.7,Completed
3853,1243,2025-01-26,Paid Ads,South,2035.84,0.0,0.0,2035.84,2035.84,Completed
3854,1243,2025-01-31,Organic Search,South,2106.66,105.33,0.0,2001.33,2001.33,Completed
3855,1243,2025-03-13,Direct,South,581.25,58.12,0.0,523.13,523.13,Completed
3856,1243,2025-03-26,Email,South,112.25,0.0,0.0,112.25,112.25,Completed
3857,1243,2025-04-01,Organic Search,South,716.56,0.0,0.0,716.56,716.56,Completed
3858,1243,2025-07-18,Direct,South,49.0,7.35,5.72,47.37,47.37,Completed
3859,1243,2025-10-03,Social Media,South,501.4,0.0,0.0,501.4,501.4,Completed
3860,1243,2025-12-09,Referral,South,631.59,94.74,0.0,536.85,536.85,Completed
3861,1244,2025-07-28,Organic Search,South,2195.99,0.0,0.0,0.0,2195.99,Returned
3862,1245,2024-01-08,Organic Search,East,44.59,8.92,5.68,41.35,41.35,Completed
3863,1246,2025-01-28,Direct,West,130.92,0.0,0.0,130.92,130.92,Completed
3864,1246,2025-08-07,Paid Ads,West,868.83,86.88,0.0,781.95,781.95,Completed
3865,1246,2025-11-26,Social Media,West,2568.88,0.0,0.0,2568.88,2568.88,Completed
3866,1247,2024-09-07,Direct,West,69.08,6.91,6.32,68.49,68.49,Completed
3867,1247,2024-12-24,Organic Search,West,951.86,0.0,0.0,951.86,951.86,Completed
3868,1247,2025-01-30,Organic Search,West,82.51,0.0,0.0,82.51,82.51,Completed
3869,1247,2025-03-14,Direct,West,105.92,15.89,0.0,90.03,90.03,Completed
3870,1247,2025-10-27,Organic Search,West,870.91,87.09,0.0,783.82,783.82,Completed
3871,1248,2023-10-29,Social Media,North,37.7,1.89,6.18,41.99,41.99,Completed
3872,1248,2024-06-05,Social Media,North,303.84,30.38,0.0,273.46,273.46,Completed
3873,1248,2025-05-31,Email,North,223.46,0.0,0.0,223.46,223.46,Completed
3874,1248,2025-06-18,Direct,North,686.89,0.0,0.0,686.89,686.89,Completed
3875,1248,2025-11-06,Paid Ads,North,68.62,6.86,8.01,69.77,69.77,Completed
3876,1248,2025-11-29,Social Media,North,88.72,0.0,0.0,88.72,88.72,Completed
3877,1250,2024-11-22,Social Media,North,31.7,6.34,4.5,29.86,29.86,Completed
3878,1250,2025-02-04,Direct,North,1248.89,124.89,0.0,0.0,1124.0,Returned
3879,1250,2025-02-18,Paid Ads,North,735.71,0.0,0.0,735.71,735.71,Completed
3880,1250,2025-06-17,Social Media,North,166.86,8.34,0.0,158.52,158.52,Completed
3881,1250,2025-09-02,Paid Ads,North,1634.22,0.0,0.0,1634.22,1634.22,Completed
3882,1250,2025-09-03,Paid Ads,North,1054.43,105.44,0.0,948.99,948.99,Completed
3883,1250,2025-11-27,Organic Search,North,475.28,0.0,0.0,475.28,475.28,Completed
3884,1252,2025-03-30,Organic Search,South,196.71,0.0,0.0,196.71,196.71,Completed
3885,1252,2025-04-05,Social Media,South,628.86,94.33,0.0,534.53,534.53,Completed
3886,1252,2025-05-06,Paid Ads,South,87.02,4.35,0.0,82.67,82.67,Completed
3887,1252,2025-09-07,Paid Ads,South,244.01,0.0,0.0,244.01,244.01,Completed
3888,1253,2024-01-09,Organic Search,Central,446.38,0.0,0.0,446.38,446.38,Completed
3889,1253,2025-01-14,Email,Central,11.34,0.0,7.12,18.46,18.46,Completed
3890,1253,2025-08-24,Organic Search,Central,571.18,0.0,0.0,571.18,571.18,Completed
3891,1254,2024-12-19,Social Media,North,27.48,0.0,4.63,32.11,32.11,Completed
3892,1254,2025-09-20,Social Media,North,50.8,0.0,4.92,55.72,55.72,Completed
3893,1255,2023-06-13,Organic Search,North,535.98,0.0,0.0,535.98,535.98,Completed
3894,1255,2023-06-14,Organic Search,North,205.8,0.0,0.0,0.0,205.8,Returned
3895,1255,2023-07-04,Organic Search,North,217.98,0.0,0.0,217.98,217.98,Completed
3896,1255,2023-11-01,Paid Ads,North,103.07,5.15,0.0,97.92,97.92,Completed
3897,1255,2024-11-21,Paid Ads,North,1503.04,0.0,0.0,1503.04,1503.04,Completed
3898,1255,2025-01-11,Organic Search,North,11.83,0.59,5.52,16.76,16.76,Completed
3899,1255,2025-02-24,Direct,North,379.84,0.0,0.0,379.84,379.84,Completed
3900,1255,2025-09-23,Email,North,754.23,113.13,0.0,641.1,641.1,Completed
3901,1255,2025-10-01,Organic Search,North,544.46,0.0,0.0,544.46,544.46,Completed
3902,1255,2025-10-15,Paid Ads,North,86.85,0.0,0.0,86.85,86.85,Completed
3903,1256,2023-12-22,Email,East,482.08,0.0,0.0,482.08,482.08,Completed
3904,1256,2024-02-09,Social Media,East,546.79,82.02,0.0,464.77,464.77,Completed
3905,1256,2024-12-10,Social Media,East,78.67,0.0,0.0,78.67,78.67,Completed
3906,1257,2023-09-29,Email,North,216.92,32.54,0.0,184.38,184.38,Completed
3907,1257,2023-11-04,Social Media,North,110.63,0.0,0.0,110.63,110.63,Completed
3908,1257,2024-02-25,Email,North,20.83,0.0,6.49,27.32,27.32,Completed
3909,1257,2024-03-15,Organic Search,North,142.77,0.0,0.0,142.77,142.77,Completed
3910,1257,2024-05-15,Social Media,North,150.05,0.0,0.0,0.0,150.05,Returned
3911,1257,2024-10-24,Email,North,636.34,0.0,0.0,636.34,636.34,Completed
3912,1258,2024-07-04,Organic Search,Central,131.1,0.0,0.0,0.0,131.1,Returned
3913,1258,2024-10-26,Organic Search,Central,186.95,9.35,0.0,0.0,177.6,Returned
3914,1258,2025-04-16,Email,Central,1068.37,0.0,0.0,1068.37,1068.37,Completed
3915,1258,2025-08-28,Direct,Central,118.48,0.0,0.0,118.48,118.48,Completed
3916,1258,2025-10-03,Paid Ads,Central,337.83,33.78,0.0,304.05,304.05,Completed
3917,1258,2025-11-05,Paid Ads,Central,1334.88,200.23,0.0,1134.65,1134.65,Completed
3918,1258,2025-11-21,Organic Search,Central,284.28,0.0,0.0,284.28,284.28,Completed
3919,1258,2025-12-07,Social Media,Central,113.49,17.02,0.0,96.47,96.47,Completed
3920,1258,2025-12-24,Paid Ads,Central,1411.6,0.0,0.0,1411.6,1411.6,Completed
3921,1259,2023-12-02,Paid Ads,East,1387.07,138.71,0.0,1248.36,1248.36,Completed
3922,1259,2024-01-03,Paid Ads,East,1063.84,159.58,0.0,904.26,904.26,Completed
3923,1259,2024-01-07,Social Media,East,1797.37,0.0,0.0,1797.37,1797.37,Completed
3924,1259,2025-03-13,Email,East,86.71,0.0,0.0,86.71,86.71,Completed
3925,1259,2025-06-15,Paid Ads,East,1002.88,0.0,0.0,1002.88,1002.88,Completed
3926,1259,2025-07-13,Paid Ads,East,1460.0,0.0,0.0,1460.0,1460.0,Completed
3927,1259,2025-12-17,Paid Ads,East,83.16,0.0,0.0,83.16,83.16,Completed
3928,1260,2023-12-13,Social Media,North,1235.9,0.0,0.0,1235.9,1235.9,Completed
3929,1261,2024-06-20,Paid Ads,South,44.19,0.0,7.49,51.68,51.68,Completed
3930,1261,2024-08-22,Social Media,South,181.08,36.22,0.0,144.86,144.86,Completed
3931,1262,2024-06-25,Social Media,North,558.94,0.0,0.0,558.94,558.94,Completed
3932,1262,2025-03-18,Organic Search,North,39.53,0.0,6.81,46.34,46.34,Completed
3933,1263,2023-12-14,Paid Ads,East,94.47,0.0,0.0,94.47,94.47,Completed
3934,1263,2024-01-14,Paid Ads,East,1444.12,288.82,0.0,1155.3,1155.3,Completed
3935,1263,2024-02-26,Paid Ads,East,841.83,0.0,0.0,841.83,841.83,Completed
3936,1263,2024-03-29,Email,East,1376.34,137.63,0.0,0.0,1238.71,Returned
3937,1263,2024-05-04,Social Media,East,49.72,0.0,7.52,57.24,57.24,Completed
3938,1263,2024-05-16,Social Media,East,463.54,0.0,0.0,463.54,463.54,Completed
3939,1263,2024-05-23,Referral,East,233.88,0.0,0.0,233.88,233.88,Completed
3940,1263,2024-09-23,Direct,East,140.04,0.0,0.0,140.04,140.04,Completed
3941,1263,2024-11-10,Paid Ads,East,749.17,37.46,0.0,711.71,711.71,Completed
3942,1263,2024-11-18,Social Media,East,69.49,3.47,7.37,73.39,73.39,Completed
3943,1263,2024-12-20,Organic Search,East,42.72,6.41,8.52,44.83,44.83,Completed
3944,1263,2025-05-16,Email,East,526.89,52.69,0.0,474.2,474.2,Completed
3945,1263,2025-05-16,Paid Ads,East,585.14,29.26,0.0,555.88,555.88,Completed
3946,1263,2025-06-12,Paid Ads,East,85.44,4.27,0.0,81.17,81.17,Completed
3947,1263,2025-06-29,Paid Ads,East,147.61,7.38,0.0,140.23,140.23,Completed
3948,1263,2025-08-13,Organic Search,East,308.23,0.0,0.0,308.23,308.23,Completed
3949,1263,2025-09-24,Social Media,East,199.5,0.0,0.0,0.0,199.5,Returned
3950,1263,2025-10-21,Social Media,East,588.48,0.0,0.0,588.48,588.48,Completed
3951,1264,2025-04-20,Email,South,408.3,40.83,0.0,367.47,367.47,Completed
3952,1264,2025-05-17,Paid Ads,South,111.38,5.57,0.0,0.0,105.81,Returned
3953,1264,2025-07-27,Organic Search,South,1082.86,108.29,0.0,974.57,974.57,Completed
3954,1264,2025-09-11,Referral,South,137.78,0.0,0.0,137.78,137.78,Completed
3955,1264,2025-10-14,Social Media,South,588.93,0.0,0.0,588.93,588.93,Completed
3956,1264,2025-11-14,Social Media,South,51.64,0.0,8.51,60.15,60.15,Completed
3957,1265,2023-07-20,Organic Search,West,1049.34,52.47,0.0,996.87,996.87,Completed
3958,1265,2023-11-03,Social Media,West,159.41,0.0,0.0,159.41,159.41,Completed
3959,1265,2024-05-06,Social Media,West,276.13,0.0,0.0,276.13,276.13,Completed
3960,1267,2025-03-21,Email,South,97.74,0.0,0.0,97.74,97.74,Completed
3961,1267,2025-07-01,Organic Search,South,99.47,4.97,0.0,94.5,94.5,Completed
3962,1267,2025-12-05,Organic Search,South,150.87,0.0,0.0,150.87,150.87,Completed
3963,1268,2023-06-27,Social Media,East,368.71,36.87,0.0,331.84,331.84,Completed
3964,1268,2023-08-08,Paid Ads,East,1169.35,58.47,0.0,1110.88,1110.88,Completed
3965,1268,2023-10-29,Social Media,East,418.72,0.0,0.0,418.72,418.72,Completed
3966,1268,2023-11-02,Organic Search,East,473.87,0.0,0.0,473.87,473.87,Completed
3967,1268,2024-01-10,Paid Ads,East,164.1,0.0,0.0,164.1,164.1,Completed
3968,1268,2024-04-12,Direct,East,251.55,0.0,0.0,0.0,251.55,Returned
3969,1268,2024-07-15,Paid Ads,East,83.19,4.16,0.0,0.0,79.03,Returned
3970,1268,2024-08-29,Paid Ads,East,406.39,20.32,0.0,386.07,386.07,Completed
3971,1268,2025-04-05,Organic Search,East,419.19,20.96,0.0,398.23,398.23,Completed
3972,1269,2025-06-20,Organic Search,North,708.19,0.0,0.0,708.19,708.19,Completed
3973,1269,2025-07-27,Email,North,78.93,0.0,0.0,78.93,78.93,Completed
3974,1269,2025-09-10,Organic Search,North,435.63,21.78,0.0,413.85,413.85,Completed
3975,1270,2025-10-13,Email,West,216.45,21.64,0.0,194.81,194.81,Completed
3976,1271,2024-09-29,Paid Ads,West,816.41,0.0,0.0,816.41,816.41,Completed
3977,1271,2024-11-09,Social Media,West,880.82,44.04,0.0,836.78,836.78,Completed
3978,1271,2025-01-31,Organic Search,West,361.12,0.0,0.0,361.12,361.12,Completed
3979,1271,2025-09-30,Paid Ads,West,279.75,0.0,0.0,279.75,279.75,Completed
3980,1271,2025-12-12,Email,West,453.35,0.0,0.0,453.35,453.35,Completed
3981,1272,2025-03-23,Social Media,West,232.9,0.0,0.0,232.9,232.9,Completed
3982,1273,2024-05-12,Email,North,5.73,0.0,8.68,14.41,14.41,Completed
3983,1273,2024-07-03,Organic Search,North,2471.95,247.2,0.0,2224.75,2224.75,Completed
3984,1273,2024-10-04,Social Media,North,90.86,0.0,0.0,90.86,90.86,Completed
3985,1273,2024-11-27,Social Media,North,223.17,0.0,0.0,223.17,223.17,Completed
3986,1273,2025-03-28,Paid Ads,North,592.91,0.0,0.0,592.91,592.91,Completed
3987,1273,2025-07-23,Social Media,North,74.68,7.47,4.36,71.57,71.57,Completed
3988,1273,2025-07-28,Organic Search,North,175.89,35.18,0.0,140.71,140.71,Completed
3989,1273,2025-07-29,Organic Search,North,379.13,0.0,0.0,379.13,379.13,Completed
3990,1273,2025-08-05,Organic Search,North,1904.17,0.0,0.0,1904.17,1904.17,Completed
3991,1276,2024-01-24,Organic Search,West,160.78,0.0,0.0,160.78,160.78,Completed
3992,1276,2024-03-12,Direct,West,438.08,0.0,0.0,438.08,438.08,Completed
3993,1276,2024-10-03,Social Media,West,107.53,10.75,0.0,96.78,96.78,Completed
3994,1276,2024-10-11,Organic Search,West,82.0,0.0,0.0,82.0,82.0,Completed
3995,1276,2025-02-04,Email,West,174.87,0.0,0.0,174.87,174.87,Completed
3996,1276,2025-03-23,Organic Search,West,134.31,6.72,0.0,127.59,127.59,Completed
3997,1276,2025-04-18,Email,West,176.03,0.0,0.0,176.03,176.03,Completed
3998,1276,2025-06-05,Organic Search,West,175.73,0.0,0.0,175.73,175.73,Completed
3999,1276,2025-08-16,Email,West,479.18,0.0,0.0,479.18,479.18,Completed
4000,1276,2025-09-27,Direct,West,1710.39,0.0,0.0,1710.39,1710.39,Completed
4001,1276,2025-10-27,Social Media,West,49.15,0.0,5.46,54.61,54.61,Completed
4002,1277,2024-09-09,Email,West,587.23,0.0,0.0,587.23,587.23,Completed
4003,1277,2025-05-20,Organic Search,West,2733.76,410.06,0.0,2323.7,2323.7,Completed
4004,1277,2025-10-27,Organic Search,West,1674.32,0.0,0.0,1674.32,1674.32,Completed
4005,1278,2023-12-14,Paid Ads,Central,485.24,0.0,0.0,485.24,485.24,Completed
4006,1278,2024-10-11,Email,Central,382.33,19.12,0.0,363.21,363.21,Completed
4007,1278,2024-12-14,Organic Search,Central,112.68,11.27,0.0,101.41,101.41,Completed
4008,1278,2025-11-23,Email,Central,41.36,2.07,8.29,47.58,47.58,Completed
4009,1279,2025-02-05,Organic Search,South,147.96,0.0,0.0,147.96,147.96,Completed
4010,1279,2025-06-01,Paid Ads,South,138.86,0.0,0.0,138.86,138.86,Completed
4011,1279,2025-10-30,Paid Ads,South,974.66,146.2,0.0,0.0,828.46,Returned
4012,1280,2024-02-15,Paid Ads,North,2006.92,0.0,0.0,2006.92,2006.92,Completed
4013,1280,2024-09-09,Paid Ads,North,789.95,0.0,0.0,789.95,789.95,Completed
4014,1280,2024-11-17,Paid Ads,North,115.2,0.0,0.0,115.2,115.2,Completed
4015,1280,2025-01-28,Paid Ads,North,262.52,0.0,0.0,262.52,262.52,Completed
4016,1280,2025-10-17,Paid Ads,North,1964.26,392.85,0.0,1571.41,1571.41,Completed
4017,1280,2025-12-08,Organic Search,North,698.61,0.0,0.0,698.61,698.61,Completed
4018,1281,2023-05-01,Direct,South,747.46,0.0,0.0,747.46,747.46,Completed
4019,1281,2023-06-21,Social Media,South,738.03,147.61,0.0,590.42,590.42,Completed
4020,1281,2023-08-24,Paid Ads,South,522.63,0.0,0.0,522.63,522.63,Completed
4021,1281,2025-02-10,Organic Search,South,1234.28,185.14,0.0,1049.14,1049.14,Completed
4022,1282,2024-02-04,Email,East,122.03,0.0,0.0,122.03,122.03,Completed
4023,1283,2025-03-03,Email,South,66.42,3.32,4.54,67.64,67.64,Completed
4024,1283,2025-06-28,Email,South,435.36,0.0,0.0,435.36,435.36,Completed
4025,1283,2025-11-01,Organic Search,South,226.11,33.92,0.0,192.19,192.19,Completed
4026,1283,2025-11-02,Referral,South,35.31,0.0,5.96,41.27,41.27,Completed
4027,1283,2025-11-05,Organic Search,South,310.35,0.0,0.0,310.35,310.35,Completed
4028,1283,2025-12-16,Direct,South,146.82,7.34,0.0,139.48,139.48,Completed
4029,1285,2024-03-10,Paid Ads,North,555.18,0.0,0.0,555.18,555.18,Completed
4030,1285,2025-06-03,Social Media,North,899.05,134.86,0.0,764.19,764.19,Completed
4031,1285,2025-12-24,Paid Ads,North,116.1,5.8,0.0,110.3,110.3,Completed
4032,1286,2024-11-06,Social Media,South,150.3,0.0,0.0,150.3,150.3,Completed
4033,1286,2024-12-13,Direct,South,1245.11,0.0,0.0,1245.11,1245.11,Completed
4034,1287,2024-02-20,Social Media,Central,46.21,0.0,4.47,50.68,50.68,Completed
4035,1287,2024-02-23,Organic Search,Central,285.74,0.0,0.0,285.74,285.74,Completed
4036,1287,2024-03-05,Direct,Central,205.85,20.58,0.0,185.27,185.27,Completed
4037,1287,2024-04-18,Social Media,Central,264.09,26.41,0.0,237.68,237.68,Completed
4038,1287,2024-07-23,Social Media,Central,85.24,0.0,0.0,85.24,85.24,Completed
4039,1287,2024-12-09,Paid Ads,Central,471.79,0.0,0.0,471.79,471.79,Completed
4040,1287,2025-07-05,Paid Ads,Central,167.34,0.0,0.0,167.34,167.34,Completed
4041,1288,2025-05-13,Organic Search,South,92.84,0.0,0.0,92.84,92.84,Completed
4042,1291,2024-01-03,Email,East,399.19,39.92,0.0,359.27,359.27,Completed
4043,1291,2024-01-03,Organic Search,East,199.43,19.94,0.0,179.49,179.49,Completed
4044,1291,2024-05-03,Paid Ads,East,693.52,0.0,0.0,693.52,693.52,Completed
4045,1291,2024-06-05,Email,East,387.03,0.0,0.0,387.03,387.03,Completed
4046,1291,2024-09-02,Social Media,East,64.12,3.21,4.8,65.71,65.71,Completed
4047,1293,2024-10-06,Paid Ads,West,375.84,56.38,0.0,319.46,319.46,Completed
4048,1293,2024-11-16,Direct,West,44.01,6.6,5.47,42.88,42.88,Completed
